id,utterances
./data/single-turn-dataset/data/74_1.flac,"[[{""confidence"": 0.87874866, ""transcript"": ""7980179342.""}]]"
./data/single-turn-dataset/data/32_1.flac,"[[{""confidence"": 0.7624766, ""transcript"": ""9768056282.""}]]"
./data/single-turn-dataset/data/69_1.flac,"[[{""confidence"": 0.73463, ""transcript"": ""187193195.""}]]"
./data/single-turn-dataset/data/141_1.flac,"[[{""confidence"": 0.7516669, ""transcript"": ""4104084698.""}]]"
./data/single-turn-dataset/data/21_1.flac,"[[{""confidence"": 0.9059772, ""transcript"": ""9289441384.""}]]"
./data/single-turn-dataset/data/84_1.flac,"[[{""confidence"": 0.86269486, ""transcript"": ""983096747.""}]]"
./data/single-turn-dataset/data/19_1.flac,"[[{""confidence"": 0.86518747, ""transcript"": ""7567091711.""}]]"
./data/single-turn-dataset/data/41_1.flac,"[[{""confidence"": 0.8686963, ""transcript"": ""8777095401.""}]]"
./data/single-turn-dataset/data/138_1.flac,"[[{""confidence"": 0.8713909, ""transcript"": ""789321456.""}]]"
./data/single-turn-dataset/data/34_1.flac,"[[{""confidence"": 0.91726464, ""transcript"": ""7546789213.""}]]"
./data/single-turn-dataset/data/27_1.flac,"[[{""confidence"": 0.8911331, ""transcript"": ""7506099468.""}]]"
./data/single-turn-dataset/data/131_1.flac,"[[{""confidence"": 0.83031183, ""transcript"": ""8045687811.""}]]"
./data/single-turn-dataset/data/99_1.flac,"[[{""confidence"": 0.52089226, ""transcript"": ""Double 8, 504151, double 1.""}]]"
./data/single-turn-dataset/data/121_1.flac,"[[{""confidence"": 0.9155391, ""transcript"": ""7875, double 0, 4787.""}]]"
./data/single-turn-dataset/data/57_1.flac,"[[{""confidence"": 0.8679146, ""transcript"": ""8 045687811.""}]]"
./data/single-turn-dataset/data/80_1.flac,"[[{""confidence"": 0.9422046, ""transcript"": ""4256786234.""}]]"
./data/single-turn-dataset/data/89_1.flac,"[[{""confidence"": 0.84005827, ""transcript"": ""5737473323.""}]]"
./data/single-turn-dataset/data/123_1.flac,"[[{""confidence"": 0.8408661, ""transcript"": ""1203654789.""}]]"
./data/single-turn-dataset/data/6_1.flac,"[[{""confidence"": 0.76749295, ""transcript"": ""9080212607.""}]]"
./data/single-turn-dataset/data/102_1.flac,"[[{""confidence"": 0.8678186, ""transcript"": ""6262415639.""}]]"
./data/single-turn-dataset/data/116_1.flac,"[[{""confidence"": 0.83126706, ""transcript"": ""87452.""}]]"
./data/single-turn-dataset/data/140_1.flac,"[[{""confidence"": 0.89801675, ""transcript"": ""7028, double 7, 6327.""}]]"
./data/single-turn-dataset/data/14_1.flac,"[[{""confidence"": 0.82089823, ""transcript"": ""9948515764.""}]]"
./data/single-turn-dataset/data/93_1.flac,"[[{""confidence"": 0.81456405, ""transcript"": ""Double 981958963.""}]]"
./data/single-turn-dataset/data/95_1.flac,"[[{""confidence"": 0.80204254, ""transcript"": ""9289, double 4, 13.""}]]"
./data/single-turn-dataset/data/50_1.flac,"[[{""confidence"": 0.72005135, ""transcript"": ""8 87961495959.""}]]"
./data/single-turn-dataset/data/70_1.flac,"[[{""confidence"": 0.8454871, ""transcript"": ""257867543.""}]]"
./data/single-turn-dataset/data/78_1.flac,"[[{""confidence"": 0.70420694, ""transcript"": ""8717828.""}]]"
./data/single-turn-dataset/data/63_1.flac,"[[{""confidence"": 0.9188197, ""transcript"": ""883257242.""}]]"
./data/single-turn-dataset/data/77_1.flac,"[[{""confidence"": 0.94750446, ""transcript"": ""3913, double 6, 34, double 6.""}]]"
./data/single-turn-dataset/data/43_1.flac,"[[{""confidence"": 0.8051627, ""transcript"": ""876-825-4210.""}]]"
./data/single-turn-dataset/data/44_1.flac,"[[{""confidence"": 0.8438859, ""transcript"": ""7208956943.""}]]"
./data/single-turn-dataset/data/8_1.flac,"[[{""confidence"": 0.86064434, ""transcript"": ""9874361776.""}]]"
./data/single-turn-dataset/data/68_1.flac,"[[{""confidence"": 0.8911958, ""transcript"": ""410408469.""}]]"
./data/single-turn-dataset/data/20_1.flac,"[[{""confidence"": 0.88910586, ""transcript"": ""9981958963.""}]]"
./data/single-turn-dataset/data/124_1.flac,"[[{""confidence"": 0.7629811, ""transcript"": ""Double 8, 79614 959.""}]]"
./data/single-turn-dataset/data/96_1.flac,"[[{""confidence"": 0.7653128, ""transcript"": ""77854.""}]]"
./data/single-turn-dataset/data/17_1.flac,"[[{""confidence"": 0.89579916, ""transcript"": ""9713818293.""}]]"
./data/single-turn-dataset/data/33_1.flac,"[[{""confidence"": 0.78457355, ""transcript"": ""9011287291.""}]]"
./data/single-turn-dataset/data/40_1.flac,"[[{""confidence"": 0.8740193, ""transcript"": ""7567091771.""}]]"
./data/single-turn-dataset/data/66_1.flac,"[[{""confidence"": 0.84071594, ""transcript"": ""214-56987.""}]]"
./data/single-turn-dataset/data/24_1.flac,"[[{""confidence"": 0.87108916, ""transcript"": ""7987205217.""}]]"
./data/single-turn-dataset/data/98_1.flac,"[[{""confidence"": 0.81108093, ""transcript"": ""7987205217.""}]]"
./data/single-turn-dataset/data/119_1.flac,"[[{""confidence"": 0.9148399, ""transcript"": ""7982314560.""}]]"
./data/single-turn-dataset/data/29_1.flac,"[[{""confidence"": 0.8737144, ""transcript"": ""4714260636.""}]]"
./data/single-turn-dataset/data/100_1.flac,"[[{""confidence"": 0.819743, ""transcript"": ""8657472618.""}]]"
./data/single-turn-dataset/data/31_1.flac,"[[{""confidence"": 0.9003361, ""transcript"": ""7351973498.""}]]"
./data/single-turn-dataset/data/127_1.flac,"[[{""confidence"": 0.7718149, ""transcript"": ""9819318676.""}]]"
./data/single-turn-dataset/data/111_1.flac,"[[{""confidence"": 0.48856664, ""transcript"": ""Double 8, 50415105.""}]]"
./data/single-turn-dataset/data/82_1.flac,"[[{""confidence"": 0.7727828, ""transcript"": ""6331666562.""}]]"
./data/single-turn-dataset/data/3_1.flac,"[[{""confidence"": 0.8140975, ""transcript"": ""9011145239.""}]]"
./data/single-turn-dataset/data/2_1.flac,"[[{""confidence"": 0.77094316, ""transcript"": ""9332024790.""}]]"
./data/single-turn-dataset/data/139_1.flac,"[[{""confidence"": 0.811833, ""transcript"": ""214-569-8730.""}]]"
./data/single-turn-dataset/data/81_1.flac,"[[{""confidence"": 0.90501046, ""transcript"": ""9874361776.""}]]"
./data/single-turn-dataset/data/25_1.flac,"[[{""confidence"": 0.6756315, ""transcript"": ""8850415111.""}]]"
./data/single-turn-dataset/data/87_1.flac,"[[{""confidence"": 0.6810792, ""transcript"": ""Double 9, 4851 5764.""}]]"
./data/single-turn-dataset/data/110_1.flac,"[[{""confidence"": 0.90451527, ""transcript"": ""7654398123.""}]]"
./data/single-turn-dataset/data/133_1.flac,"[[{""confidence"": 0.89935887, ""transcript"": ""98, double 9, 581545.""}]]"
./data/single-turn-dataset/data/103_1.flac,"[[{""confidence"": 0.8759307, ""transcript"": ""4714260636.""}]]"
./data/single-turn-dataset/data/56_1.flac,"[[{""confidence"": 0.9019702, ""transcript"": ""9820634973.""}]]"
./data/single-turn-dataset/data/65_1.flac,"[[{""confidence"": 0.8594227, ""transcript"": ""78932145.""}]]"
./data/single-turn-dataset/data/86_1.flac,"[[{""confidence"": 0.8100922, ""transcript"": ""7623546781.""}]]"
./data/single-turn-dataset/data/108_1.flac,"[[{""confidence"": 0.6487634, ""transcript"": ""3546789213.""}]]"
./data/single-turn-dataset/data/36_1.flac,"[[{""confidence"": 0.96551144, ""transcript"": ""7654398123.""}]]"
./data/single-turn-dataset/data/142_1.flac,"[[{""confidence"": 0.74864393, ""transcript"": ""1871952.""}]]"
./data/single-turn-dataset/data/114_1.flac,"[[{""confidence"": 0.82740307, ""transcript"": ""7567091771.""}]]"
./data/single-turn-dataset/data/72_1.flac,"[[{""confidence"": 0.90757215, ""transcript"": ""988944138.""}]]"
./data/single-turn-dataset/data/136_1.flac,"[[{""confidence"": 0.70480555, ""transcript"": ""Double 8, 32572425.""}]]"
./data/single-turn-dataset/data/122_1.flac,"[[{""confidence"": 0.93447816, ""transcript"": ""9820634972.""}]]"
./data/single-turn-dataset/data/61_1.flac,"[[{""confidence"": 0.86748046, ""transcript"": ""8 04532981.""}]]"
./data/single-turn-dataset/data/55_1.flac,"[[{""confidence"": 0.89770794, ""transcript"": ""9864572390.""}]]"
./data/single-turn-dataset/data/75_1.flac,"[[{""confidence"": 0.8385691, ""transcript"": ""9332024790.""}]]"
./data/single-turn-dataset/data/15_1.flac,"[[{""confidence"": 0.84042543, ""transcript"": ""862-888-6509.""}]]"
./data/single-turn-dataset/data/83_1.flac,"[[{""confidence"": 0.7820782, ""transcript"": ""1236547890.""}]]"
./data/single-turn-dataset/data/117_1.flac,"[[{""confidence"": 0.80494916, ""transcript"": ""8768254210.""}]]"
./data/single-turn-dataset/data/4_1.flac,"[[{""confidence"": 0.9101032, ""transcript"": ""391363466.""}]]"
./data/single-turn-dataset/data/132_1.flac,"[[{""confidence"": 0.94029146, ""transcript"": ""7028, double 7, 6337.""}]]"
./data/single-turn-dataset/data/42_1.flac,"[[{""confidence"": 0.72400576, ""transcript"": ""9786687452.""}]]"
./data/single-turn-dataset/data/137_1.flac,"[[{""confidence"": 0.83799696, ""transcript"": ""9323043615.""}]]"
./data/single-turn-dataset/data/48_1.flac,"[[{""confidence"": 0.8717972, ""transcript"": ""9820634972.""}]]"
./data/single-turn-dataset/data/38_1.flac,"[[{""confidence"": 0.75543505, ""transcript"": ""9332105670.""}]]"
./data/single-turn-dataset/data/35_1.flac,"[[{""confidence"": 0.7684148, ""transcript"": ""729564809.""}]]"
./data/single-turn-dataset/data/76_1.flac,"[[{""confidence"": 0.64604336, ""transcript"": ""9 zero triple 145239.""}]]"
./data/single-turn-dataset/data/130_1.flac,"[[{""confidence"": 0.9239441, ""transcript"": ""9820634973.""}]]"
./data/single-turn-dataset/data/79_1.flac,"[[{""confidence"": 0.6913626, ""transcript"": ""0212607.""}]]"
./data/single-turn-dataset/data/37_1.flac,"[[{""confidence"": 0.69838595, ""transcript"": ""8850415105.""}]]"
./data/single-turn-dataset/data/59_1.flac,"[[{""confidence"": 0.84567326, ""transcript"": ""7028776337.""}]]"
./data/single-turn-dataset/data/9_1.flac,"[[{""confidence"": 0.82785904, ""transcript"": ""633166656.""}]]"
./data/single-turn-dataset/data/46_1.flac,"[[{""confidence"": 0.76209706, ""transcript"": ""5432178889.""}]]"
./data/single-turn-dataset/data/118_1.flac,"[[{""confidence"": 0.7624728, ""transcript"": ""7208956943.""}]]"
./data/single-turn-dataset/data/23_1.flac,"[[{""confidence"": 0.79045206, ""transcript"": ""7645342189.""}]]"
./data/single-turn-dataset/data/5_1.flac,"[[{""confidence"": 0.85140264, ""transcript"": ""4008717828.""}]]"
./data/single-turn-dataset/data/143_1.flac,"[[{""confidence"": 0.77780503, ""transcript"": ""2578675432.""}]]"
./data/single-turn-dataset/data/12_1.flac,"[[{""confidence"": 0.89391214, ""transcript"": ""9713818283.""}]]"
./data/single-turn-dataset/data/104_1.flac,"[[{""confidence"": 0.8317363, ""transcript"": ""7306099468.""}]]"
./data/single-turn-dataset/data/11_1.flac,"[[{""confidence"": 0.9070125, ""transcript"": ""983096774747.""}]]"
./data/single-turn-dataset/data/67_1.flac,"[[{""confidence"": 0.9167353, ""transcript"": ""7028776.""}]]"
./data/single-turn-dataset/data/58_1.flac,"[[{""confidence"": 0.924339, ""transcript"": ""9839581545.""}]]"
./data/single-turn-dataset/data/18_1.flac,"[[{""confidence"": 0.8257444, ""transcript"": ""8045389870.""}]]"
./data/single-turn-dataset/data/88_1.flac,"[[{""confidence"": 0.7575855, ""transcript"": ""8628886509.""}]]"
./data/single-turn-dataset/data/126_1.flac,"[[{""confidence"": 0.9010731, ""transcript"": ""865880758.""}]]"
./data/single-turn-dataset/data/92_1.flac,"[[{""confidence"": 0.88052267, ""transcript"": ""75670917, double 1.""}]]"
./data/single-turn-dataset/data/107_1.flac,"[[{""confidence"": 0.80925554, ""transcript"": ""901, 112891.""}]]"
./data/single-turn-dataset/data/73_1.flac,"[[{""confidence"": 0.9740445, ""transcript"": ""79820453.""}]]"
./data/single-turn-dataset/data/145_1.flac,"[[{""confidence"": 0.96474564, ""transcript"": ""9, double 8, 9, double 4, 1384.""}]]"
./data/single-turn-dataset/data/13_1.flac,"[[{""confidence"": 0.7227253, ""transcript"": ""7623546781.""}]]"
./data/single-turn-dataset/data/49_1.flac,"[[{""confidence"": 0.83428824, ""transcript"": ""1203654789.""}]]"
./data/single-turn-dataset/data/125_1.flac,"[[{""confidence"": 0.6071028, ""transcript"": ""8100790804.""}]]"
./data/single-turn-dataset/data/106_1.flac,"[[{""confidence"": 0.7606386, ""transcript"": ""9768056282.""}]]"
./data/single-turn-dataset/data/62_1.flac,"[[{""confidence"": 0.91173977, ""transcript"": ""7567099468.""}]]"
./data/single-turn-dataset/data/120_1.flac,"[[{""confidence"": 0.79893327, ""transcript"": ""543217, double 8, 90.""}]]"
./data/single-turn-dataset/data/1_1.flac,"[[{""confidence"": 0.8499708, ""transcript"": ""7980179342.""}]]"
./data/single-turn-dataset/data/45_1.flac,"[[{""confidence"": 0.8960166, ""transcript"": ""7982314560.""}]]"
./data/single-turn-dataset/data/105_1.flac,"[[{""confidence"": 0.0, ""transcript"": """"}]]"
