id,utterances
./data/single-turn-dataset/data/113_1.flac,"[[{""confidence"": 0, ""transcript"": ""8100464970""}]]"
./data/single-turn-dataset/data/135_1.flac,"[[{""confidence"": 0, ""transcript"": ""7567099468""}]]"
./data/single-turn-dataset/data/94_1.flac,"[[{""confidence"": 0, ""transcript"": ""9289441384""}]]"
./data/single-turn-dataset/data/39_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 1 0 0 4 6 4 9 7 0""}]]"
./data/single-turn-dataset/data/85_1.flac,"[[{""confidence"": 0, ""transcript"": ""9713818283""}]]"
./data/single-turn-dataset/data/74_1.flac,"[[{""confidence"": 0, ""transcript"": ""7980 179342""}]]"
./data/single-turn-dataset/data/32_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 7 6 8 0 5 6 2 8 2""}]]"
./data/single-turn-dataset/data/69_1.flac,"[[{""confidence"": 0, ""transcript"": ""1 8 7 1 9 3 1 9 5""}]]"
./data/single-turn-dataset/data/141_1.flac,"[[{""confidence"": 0, ""transcript"": ""4104084698""}]]"
./data/single-turn-dataset/data/21_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 2 8 9 4 4 1 3 8 4""}]]"
./data/single-turn-dataset/data/84_1.flac,"[[{""confidence"": 0, ""transcript"": ""9830 967747""}]]"
./data/single-turn-dataset/data/19_1.flac,"[[{""confidence"": 0, ""transcript"": ""7567091711""}]]"
./data/single-turn-dataset/data/41_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 7 7 7 0 9 5 4 0 1""}]]"
./data/single-turn-dataset/data/138_1.flac,"[[{""confidence"": 0, ""transcript"": ""789321456""}]]"
./data/single-turn-dataset/data/34_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 5 4 6 7 8 9 2 1 3""}]]"
./data/single-turn-dataset/data/27_1.flac,"[[{""confidence"": 0, ""transcript"": ""7506099468""}]]"
./data/single-turn-dataset/data/131_1.flac,"[[{""confidence"": 0, ""transcript"": ""8045687811""}]]"
./data/single-turn-dataset/data/99_1.flac,"[[{""confidence"": 0, ""transcript"": ""8850 41511""}]]"
./data/single-turn-dataset/data/121_1.flac,"[[{""confidence"": 0, ""transcript"": ""7875004787""}]]"
./data/single-turn-dataset/data/57_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 0 4 5 6 8 7 8 1 1""}]]"
./data/single-turn-dataset/data/80_1.flac,"[[{""confidence"": 0, ""transcript"": ""4256786234""}]]"
./data/single-turn-dataset/data/89_1.flac,"[[{""confidence"": 0, ""transcript"": ""57374 73323""}]]"
./data/single-turn-dataset/data/123_1.flac,"[[{""confidence"": 0, ""transcript"": ""1 2 0 3 6 5 4 7 8 9""}]]"
./data/single-turn-dataset/data/6_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 0 8 0 2 1 2 6 0 7""}]]"
./data/single-turn-dataset/data/102_1.flac,"[[{""confidence"": 0, ""transcript"": ""6262415639""}]]"
./data/single-turn-dataset/data/116_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 7 4 5 2""}]]"
./data/single-turn-dataset/data/140_1.flac,"[[{""confidence"": 0, ""transcript"": ""7028 776327""}]]"
./data/single-turn-dataset/data/14_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 9 4 8 5 1 5 7 6 4""}]]"
./data/single-turn-dataset/data/93_1.flac,"[[{""confidence"": 0, ""transcript"": ""9981958963""}]]"
./data/single-turn-dataset/data/95_1.flac,"[[{""confidence"": 0, ""transcript"": ""928944138""}]]"
./data/single-turn-dataset/data/50_1.flac,"[[{""confidence"": 0, ""transcript"": ""8879614959""}]]"
./data/single-turn-dataset/data/70_1.flac,"[[{""confidence"": 0, ""transcript"": ""2 5 7 8 6 7 5 4 3""}]]"
./data/single-turn-dataset/data/78_1.flac,"[[{""confidence"": 0, ""transcript"": ""8717828""}]]"
./data/single-turn-dataset/data/63_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 8 3 2 5 7 2 4 2""}]]"
./data/single-turn-dataset/data/77_1.flac,"[[{""confidence"": 0, ""transcript"": ""3913 663466""}]]"
./data/single-turn-dataset/data/43_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 7 6 8 2 5 4 2 1 0""}]]"
./data/single-turn-dataset/data/44_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 2 0 8 9 5 6 9 4 3""}]]"
./data/single-turn-dataset/data/8_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 8 7 4 3 6 1 7 7 6""}]]"
./data/single-turn-dataset/data/68_1.flac,"[[{""confidence"": 0, ""transcript"": ""410408469""}]]"
./data/single-turn-dataset/data/20_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 9 8 1 9 5 8 9 6 3""}]]"
./data/single-turn-dataset/data/124_1.flac,"[[{""confidence"": 0, ""transcript"": ""8879614959""}]]"
./data/single-turn-dataset/data/96_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 8 5 4""}]]"
./data/single-turn-dataset/data/17_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 7 1 3 8 1 8 2 9 3""}]]"
./data/single-turn-dataset/data/33_1.flac,"[[{""confidence"": 0, ""transcript"": ""9011287291""}]]"
./data/single-turn-dataset/data/40_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 5 6 7 0 9 1 7 7 1""}]]"
./data/single-turn-dataset/data/66_1.flac,"[[{""confidence"": 0, ""transcript"": ""2 1 4 5 6 9 8 7""}]]"
./data/single-turn-dataset/data/24_1.flac,"[[{""confidence"": 0, ""transcript"": ""7987 205217""}]]"
./data/single-turn-dataset/data/98_1.flac,"[[{""confidence"": 0, ""transcript"": ""7987 205217""}]]"
./data/single-turn-dataset/data/119_1.flac,"[[{""confidence"": 0, ""transcript"": ""7982314560""}]]"
./data/single-turn-dataset/data/29_1.flac,"[[{""confidence"": 0, ""transcript"": ""4 7 1 4 2 6 0 6 3 6""}]]"
./data/single-turn-dataset/data/100_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 6 5 7 4 7 2 6 1 8""}]]"
./data/single-turn-dataset/data/31_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 3 5 1 9 7 3 4 9 8""}]]"
./data/single-turn-dataset/data/127_1.flac,"[[{""confidence"": 0, ""transcript"": ""9819 318676""}]]"
./data/single-turn-dataset/data/111_1.flac,"[[{""confidence"": 0, ""transcript"": ""8850 415105""}]]"
./data/single-turn-dataset/data/82_1.flac,"[[{""confidence"": 0, ""transcript"": ""6 3 3 1 6 6 6 5 6 2""}]]"
./data/single-turn-dataset/data/3_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 0 1 1 1 4 5 2 3 9""}]]"
./data/single-turn-dataset/data/2_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 3 3 2 0 2 4 7 9 0""}]]"
./data/single-turn-dataset/data/139_1.flac,"[[{""confidence"": 0, ""transcript"": ""2145698730""}]]"
./data/single-turn-dataset/data/81_1.flac,"[[{""confidence"": 0, ""transcript"": ""9874361776""}]]"
./data/single-turn-dataset/data/25_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 8 5 0 4 1 5 1 1 1""}]]"
./data/single-turn-dataset/data/87_1.flac,"[[{""confidence"": 0, ""transcript"": ""9948 5157 64""}]]"
./data/single-turn-dataset/data/110_1.flac,"[[{""confidence"": 0, ""transcript"": ""7654398123""}]]"
./data/single-turn-dataset/data/133_1.flac,"[[{""confidence"": 0, ""transcript"": ""9899581545""}]]"
./data/single-turn-dataset/data/103_1.flac,"[[{""confidence"": 0, ""transcript"": ""4714260636""}]]"
./data/single-turn-dataset/data/56_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 8 2 0 6 3 4 9 7 3""}]]"
./data/single-turn-dataset/data/65_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 8 9 3 2 1 4 5""}]]"
./data/single-turn-dataset/data/86_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 6 2 3 5 4 6 7 8 1""}]]"
./data/single-turn-dataset/data/108_1.flac,"[[{""confidence"": 0, ""transcript"": ""546789213""}]]"
./data/single-turn-dataset/data/36_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 6 5 4 3 9 8 1 2 3""}]]"
./data/single-turn-dataset/data/142_1.flac,"[[{""confidence"": 0, ""transcript"": ""187 193 1952""}]]"
./data/single-turn-dataset/data/114_1.flac,"[[{""confidence"": 0, ""transcript"": ""7567091771""}]]"
./data/single-turn-dataset/data/72_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 8 8 9 4 4 1 3 8""}]]"
./data/single-turn-dataset/data/136_1.flac,"[[{""confidence"": 0, ""transcript"": ""8832 572425""}]]"
./data/single-turn-dataset/data/122_1.flac,"[[{""confidence"": 0, ""transcript"": ""9820 634972""}]]"
./data/single-turn-dataset/data/61_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 0 4 5 3 2 9 8 1""}]]"
./data/single-turn-dataset/data/55_1.flac,"[[{""confidence"": 0, ""transcript"": ""9864572390""}]]"
./data/single-turn-dataset/data/75_1.flac,"[[{""confidence"": 0, ""transcript"": ""9332024790""}]]"
./data/single-turn-dataset/data/15_1.flac,"[[{""confidence"": 0, ""transcript"": ""862888 6509""}]]"
./data/single-turn-dataset/data/83_1.flac,"[[{""confidence"": 0, ""transcript"": ""1 2 3 6 5 4 7 8 9 0""}]]"
./data/single-turn-dataset/data/117_1.flac,"[[{""confidence"": 0, ""transcript"": ""8768 254210""}]]"
./data/single-turn-dataset/data/4_1.flac,"[[{""confidence"": 0, ""transcript"": ""3913663466""}]]"
./data/single-turn-dataset/data/132_1.flac,"[[{""confidence"": 0, ""transcript"": ""7028776337""}]]"
./data/single-turn-dataset/data/42_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 7 8 6 6 8 7 4 5 2""}]]"
./data/single-turn-dataset/data/137_1.flac,"[[{""confidence"": 0, ""transcript"": ""9323043615""}]]"
./data/single-turn-dataset/data/48_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 8 2 0 6 3 4 9 7 2""}]]"
./data/single-turn-dataset/data/38_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 3 3 2 1 0 5 6 7 0""}]]"
./data/single-turn-dataset/data/35_1.flac,"[[{""confidence"": 0, ""transcript"": ""7295564809""}]]"
./data/single-turn-dataset/data/76_1.flac,"[[{""confidence"": 0, ""transcript"": ""9011145239""}]]"
./data/single-turn-dataset/data/130_1.flac,"[[{""confidence"": 0, ""transcript"": ""9820 634973""}]]"
./data/single-turn-dataset/data/79_1.flac,"[[{""confidence"": 0, ""transcript"": ""0 2 1 2 6 0 7""}]]"
./data/single-turn-dataset/data/37_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 8 5 0 4 1 5 1 0 5""}]]"
./data/single-turn-dataset/data/59_1.flac,"[[{""confidence"": 0, ""transcript"": ""7028776337""}]]"
./data/single-turn-dataset/data/9_1.flac,"[[{""confidence"": 0, ""transcript"": ""6 3 3 1 6 6 6 5 6""}]]"
./data/single-turn-dataset/data/46_1.flac,"[[{""confidence"": 0, ""transcript"": ""5 4 3 2 1 7 8 8 9""}]]"
./data/single-turn-dataset/data/118_1.flac,"[[{""confidence"": 0, ""transcript"": ""7208956943""}]]"
./data/single-turn-dataset/data/23_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 6 4 5 3 4 2 1 8 9""}]]"
./data/single-turn-dataset/data/5_1.flac,"[[{""confidence"": 0, ""transcript"": ""4008717828""}]]"
./data/single-turn-dataset/data/143_1.flac,"[[{""confidence"": 0, ""transcript"": ""2578675432""}]]"
./data/single-turn-dataset/data/12_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 7 1 3 8 1 8 2 8 3""}]]"
./data/single-turn-dataset/data/104_1.flac,"[[{""confidence"": 0, ""transcript"": ""7306099468""}]]"
./data/single-turn-dataset/data/11_1.flac,"[[{""confidence"": 0, ""transcript"": ""9830967747""}]]"
./data/single-turn-dataset/data/67_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 0 2 8 7 7 6""}]]"
./data/single-turn-dataset/data/58_1.flac,"[[{""confidence"": 0, ""transcript"": ""9 8 3 9 5 8 1 5 4 5""}]]"
./data/single-turn-dataset/data/18_1.flac,"[[{""confidence"": 0, ""transcript"": ""8 0 4 5 3 8 9 8 7 0""}]]"
./data/single-turn-dataset/data/88_1.flac,"[[{""confidence"": 0, ""transcript"": ""8628886509""}]]"
./data/single-turn-dataset/data/126_1.flac,"[[{""confidence"": 0, ""transcript"": ""8658807658""}]]"
./data/single-turn-dataset/data/92_1.flac,"[[{""confidence"": 0, ""transcript"": ""7567091711""}]]"
./data/single-turn-dataset/data/107_1.flac,"[[{""confidence"": 0, ""transcript"": ""9011287291""}]]"
./data/single-turn-dataset/data/73_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 9 8 2 0 4 5 3""}]]"
./data/single-turn-dataset/data/145_1.flac,"[[{""confidence"": 0, ""transcript"": ""988 944 1384""}]]"
./data/single-turn-dataset/data/13_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 6 2 3 5 4 6 7 8 1""}]]"
./data/single-turn-dataset/data/49_1.flac,"[[{""confidence"": 0, ""transcript"": ""1 2 0 3 6 5 4 7 8 9""}]]"
./data/single-turn-dataset/data/125_1.flac,"[[{""confidence"": 0, ""transcript"": ""8100790804""}]]"
./data/single-turn-dataset/data/106_1.flac,"[[{""confidence"": 0, ""transcript"": ""9768056282""}]]"
./data/single-turn-dataset/data/62_1.flac,"[[{""confidence"": 0, ""transcript"": ""7567099468""}]]"
./data/single-turn-dataset/data/120_1.flac,"[[{""confidence"": 0, ""transcript"": ""5432178890""}]]"
./data/single-turn-dataset/data/1_1.flac,"[[{""confidence"": 0, ""transcript"": ""7980 179342""}]]"
./data/single-turn-dataset/data/45_1.flac,"[[{""confidence"": 0, ""transcript"": ""7 9 8 2 3 1 4 5 6 0""}]]"
./data/single-turn-dataset/data/105_1.flac,"[[{""confidence"": 0, ""transcript"": ""<noise> ""}]]"
